date,weekdays,Dow_Jones_Index_Industrial_Average,NYSE_Index_Composite,S&P/TSX_Composite_Index,Index_FTSE_100,France_Index_CAC_40,Germany_Index_DAX,Index_FTSE_MIB,Shanghai_Stock_Exchange_Index_Composite,Tokyo_Index_Nikkei_225,KRX_Index_KOSPI_200
2012/1/23,Monday,12708.82000000,7855.52000000,12521.70000000,5782.56000000,3338.42000000,6436.62000000,15907.52000000,,8765.90000000,
2012/1/24,Tuesday,12675.75000000,7840.65000000,12395.24000000,5751.90000000,3322.65000000,6419.22000000,15929.25000000,,8785.33000000,
2012/1/25,Wednesday,12758.85000000,7914.81000000,12539.21000000,5723.00000000,3312.48000000,6421.85000000,15840.24000000,,8883.69000000,257.14000000
2012/1/26,Thursday,12734.63000000,7883.90000000,12464.32000000,5795.20000000,3363.23000000,6539.85000000,16111.04000000,,8849.47000000,257.52000000
2012/1/27,Friday,12660.46000000,7876.61000000,12466.50000000,5733.45000000,3318.76000000,6511.98000000,15946.87000000,,8841.22000000,258.65000000
2012/1/28,Saturday,,,,,,,,,,
2012/1/29,Sunday,,,,,,,,,,
2012/1/30,Monday,12653.72000000,7834.41000000,12436.42000000,5671.09000000,3265.64000000,6444.45000000,15753.14000000,2285.04000000,8793.05000000,255.21000000
2012/1/31,Tuesday,12632.91000000,7838.48000000,12452.15000000,5681.61000000,3298.55000000,6458.91000000,15828.05000000,2292.61000000,8802.51000000,256.90000000
2012/2/1,Wednesday,12716.46000000,7931.45000000,12517.66000000,5790.72000000,3367.46000000,6616.64000000,16264.55000000,2268.08000000,8809.79000000,257.06000000
2012/2/2,Thursday,12707.08000000,7945.43000000,12553.48000000,5796.07000000,3376.66000000,6655.63000000,16276.50000000,2312.56000000,8876.82000000,260.35000000
2012/2/3,Friday,12862.23000000,8060.43000000,12577.28000000,5901.07000000,3427.92000000,6766.67000000,16439.62000000,2330.41000000,8831.93000000,258.53000000
2012/2/4,Saturday,,,,,,,,,,
2012/2/5,Sunday,,,,,,,,,,
2012/2/6,Monday,12845.13000000,8048.03000000,12559.85000000,5892.20000000,3405.27000000,6764.83000000,16389.82000000,2331.14000000,8929.20000000,258.93000000
2012/2/7,Tuesday,12878.20000000,8069.71000000,12512.42000000,5890.26000000,3411.54000000,6754.20000000,16491.71000000,2291.90000000,8917.52000000,259.80000000
2012/2/8,Wednesday,12883.95000000,8082.98000000,12521.02000000,5875.93000000,3410.00000000,6748.76000000,16669.22000000,2347.53000000,9015.59000000,262.94000000
2012/2/9,Thursday,12890.46000000,8081.25000000,12497.94000000,5895.47000000,3424.71000000,6788.80000000,16653.83000000,2349.59000000,9002.24000000,264.50000000
2012/2/10,Friday,12801.23000000,7992.03000000,12389.42000000,5852.39000000,3373.14000000,6692.96000000,16361.04000000,2351.98000000,8947.17000000,261.17000000
2012/2/11,Saturday,,,,,,,,,,
2012/2/12,Sunday,,,,,,,,,,
2012/2/13,Monday,12874.04000000,8056.23000000,12398.69000000,5905.70000000,3384.55000000,6738.47000000,16369.28000000,2351.86000000,8999.18000000,262.75000000
2012/2/14,Tuesday,12878.28000000,8029.62000000,12354.47000000,5899.87000000,3375.64000000,6728.19000000,16445.91000000,2344.77000000,9052.07000000,262.38000000
2012/2/15,Wednesday,12780.95000000,7998.65000000,12362.03000000,5892.16000000,3390.35000000,6757.94000000,16513.21000000,2366.70000000,9260.34000000,265.88000000
2012/2/16,Thursday,12904.08000000,8092.19000000,12485.59000000,5885.38000000,3393.25000000,6751.96000000,16369.66000000,2356.86000000,9238.10000000,261.89000000
2012/2/17,Friday,12950.10000000,8114.51000000,12458.30000000,5905.07000000,3439.62000000,6848.03000000,16547.21000000,2357.18000000,9384.17000000,265.82000000
2012/2/18,Saturday,,,,,,,,,,
2012/2/19,Sunday,,,,,,,,,,
2012/2/20,Monday,,,,5945.25000000,3472.54000000,6948.25000000,16724.22000000,2363.60000000,9485.09000000,265.95000000
2012/2/21,Tuesday,12965.69000000,8115.43000000,12623.36000000,5928.20000000,3465.24000000,6908.18000000,16710.86000000,2381.43000000,9463.02000000,265.89000000
2012/2/22,Wednesday,12938.67000000,8094.38000000,12701.26000000,5916.55000000,3447.37000000,6843.87000000,16557.62000000,2403.59000000,9554.00000000,266.63000000
2012/2/23,Thursday,12984.69000000,8136.24000000,12731.28000000,5937.89000000,3447.31000000,6809.46000000,16312.30000000,2409.55000000,9595.57000000,263.58000000
2012/2/24,Friday,12982.95000000,8151.97000000,12725.77000000,5935.13000000,3467.03000000,6864.43000000,16487.53000000,2439.63000000,9647.38000000,265.20000000
2012/2/25,Saturday,,,,,,,,,,
2012/2/26,Sunday,,,,,,,,,,
2012/2/27,Monday,12981.51000000,8143.56000000,12700.38000000,5915.55000000,3441.45000000,6849.60000000,16308.60000000,2447.06000000,9633.93000000,261.30000000
2012/2/28,Tuesday,13005.12000000,8171.54000000,12740.47000000,5927.91000000,3453.99000000,6887.63000000,16345.30000000,2451.86000000,9722.52000000,263.45000000
2012/2/29,Wednesday,12952.07000000,8113.25000000,12644.01000000,5871.51000000,3452.45000000,6856.08000000,16351.41000000,2428.49000000,9723.24000000,267.13000000
2012/3/1,Thursday,12980.30000000,8175.11000000,12723.46000000,5931.25000000,3499.73000000,6941.77000000,16830.60000000,2426.12000000,9707.37000000,
2012/3/2,Friday,12977.57000000,8125.18000000,12643.82000000,5911.13000000,3501.17000000,6921.37000000,16902.51000000,2460.69000000,9777.03000000,267.45000000
2012/3/3,Saturday,,,,,,,,,,
2012/3/4,Sunday,,,,,,,,,,
2012/3/5,Monday,12962.81000000,8091.26000000,12523.95000000,5874.82000000,3487.54000000,6866.46000000,16787.15000000,2445.00000000,9698.59000000,264.75000000
2012/3/6,Tuesday,12759.15000000,7920.14000000,12298.63000000,5765.80000000,3362.56000000,6633.11000000,16218.06000000,2410.45000000,9637.63000000,262.85000000
2012/3/7,Wednesday,12837.33000000,7979.77000000,12350.16000000,5791.41000000,3392.33000000,6671.11000000,16398.89000000,2394.79000000,9576.06000000,260.35000000
2012/3/8,Thursday,12907.94000000,8082.37000000,12461.93000000,5859.73000000,3478.36000000,6834.54000000,16664.25000000,2420.28000000,9768.96000000,262.85000000
2012/3/9,Friday,12922.02000000,8102.11000000,12503.62000000,5887.49000000,3487.48000000,6880.21000000,16479.20000000,2439.46000000,9929.74000000,265.62000000
2012/3/10,Saturday,,,,,,,,,,
2012/3/11,Sunday,,,,,,,,,,
2012/3/12,Monday,12959.71000000,8086.28000000,12428.01000000,5892.75000000,3490.06000000,6901.35000000,16457.19000000,2434.86000000,9889.86000000,263.74000000
2012/3/13,Tuesday,13177.68000000,8234.47000000,12537.69000000,5955.91000000,3550.16000000,6995.91000000,16799.01000000,2455.80000000,9899.08000000,266.90000000
2012/3/14,Wednesday,13194.10000000,8185.31000000,12377.90000000,5945.43000000,3564.51000000,7079.42000000,16850.32000000,2391.23000000,10050.52000000,269.85000000
2012/3/15,Thursday,13252.76000000,8246.72000000,12455.82000000,5940.72000000,3580.21000000,7144.45000000,16993.31000000,2373.77000000,10123.28000000,269.76000000
2012/3/16,Friday,13232.62000000,8270.41000000,12496.96000000,5965.58000000,3594.83000000,7157.82000000,17081.69000000,2404.74000000,10129.83000000,268.27000000
2012/3/17,Saturday,,,,,,,,,,
2012/3/18,Sunday,,,,,,,,,,
2012/3/19,Monday,13239.13000000,8297.47000000,12479.70000000,5961.11000000,3577.88000000,7154.22000000,17133.42000000,2410.18000000,10141.99000000,270.27000000
2012/3/20,Tuesday,13170.19000000,8241.28000000,12430.70000000,5891.41000000,3530.83000000,7054.94000000,16953.62000000,2376.84000000,,269.68000000
2012/3/21,Wednesday,13124.62000000,8219.34000000,12436.49000000,5891.95000000,3527.37000000,7071.32000000,16734.75000000,2378.20000000,10086.49000000,267.79000000
2012/3/22,Thursday,13046.14000000,8141.33000000,12361.81000000,5845.65000000,3472.46000000,6981.26000000,16450.68000000,2376.99000000,10127.08000000,267.98000000
2012/3/23,Friday,13080.73000000,8180.06000000,12465.66000000,5854.89000000,3476.18000000,6995.62000000,16485.24000000,2349.54000000,10011.47000000,267.95000000
2012/3/24,Saturday,,,,,,,,,,
2012/3/25,Sunday,,,,,,,,,,
2012/3/26,Monday,13241.63000000,8288.79000000,12574.79000000,5902.70000000,3501.98000000,7079.23000000,16619.11000000,2350.60000000,10018.24000000,267.41000000
2012/3/27,Tuesday,13197.73000000,8239.37000000,12512.04000000,5869.55000000,3469.59000000,7078.90000000,16498.73000000,2347.18000000,10255.15000000,270.71000000
2012/3/28,Wednesday,13126.21000000,8188.35000000,12413.86000000,5808.99000000,3430.15000000,6998.80000000,16451.71000000,2284.88000000,10182.57000000,269.64000000
2012/3/29,Thursday,13145.82000000,8166.37000000,12339.36000000,5742.03000000,3381.12000000,6875.15000000,15908.85000000,2252.16000000,10114.79000000,267.13000000
2012/3/30,Friday,13212.04000000,8206.93000000,12392.18000000,5768.45000000,3423.81000000,6946.83000000,15980.07000000,2262.79000000,10083.56000000,266.58000000
2012/3/31,Saturday,,,,,,,,,,
2012/4/1,Sunday,,,,,,,,,,
2012/4/2,Monday,13264.49000000,8280.83000000,12507.06000000,5874.89000000,3462.91000000,7056.65000000,15948.86000000,,10109.87000000,268.99000000
2012/4/3,Tuesday,13199.55000000,8216.54000000,12323.61000000,5838.34000000,3406.78000000,6982.28000000,15624.23000000,,10050.39000000,272.46000000
2012/4/4,Wednesday,13074.75000000,8106.79000000,12178.66000000,5703.77000000,3313.47000000,6784.06000000,15245.92000000,,9819.99000000,268.33000000
2012/4/5,Thursday,13060.14000000,8081.35000000,12103.11000000,5723.67000000,3319.81000000,6775.26000000,15216.02000000,2302.24000000,9767.61000000,269.96000000
2012/4/6,Friday,,,,,,,,2306.55000000,9688.45000000,269.97000000
2012/4/7,Saturday,,,,,,,,,,
2012/4/8,Sunday,,,,,,,,,,
2012/4/9,Monday,12929.59000000,7992.32000000,12018.50000000,,,,,2285.78000000,9546.26000000,265.88000000
2012/4/10,Tuesday,12715.93000000,7841.92000000,11935.29000000,5595.55000000,3217.60000000,6606.43000000,14458.88000000,2305.86000000,9538.02000000,265.38000000
2012/4/11,Wednesday,12805.39000000,7912.85000000,12026.76000000,5634.74000000,3237.69000000,6674.73000000,14689.84000000,2308.93000000,9458.74000000,
2012/4/12,Thursday,12986.58000000,8039.96000000,12214.65000000,5710.46000000,3269.79000000,6743.24000000,14869.91000000,2350.86000000,9524.79000000,263.95000000
2012/4/13,Friday,12849.59000000,7931.10000000,12040.39000000,5651.79000000,3189.09000000,6583.90000000,14359.50000000,2359.16000000,9637.99000000,266.86000000
2012/4/14,Saturday,,,,,,,,,,
2012/4/15,Sunday,,,,,,,,,,
2012/4/16,Monday,12921.41000000,7949.57000000,12037.59000000,5666.28000000,3205.28000000,6625.19000000,14411.24000000,2357.03000000,9470.64000000,264.49000000
2012/4/17,Tuesday,13115.54000000,8064.08000000,12136.94000000,5766.95000000,3292.51000000,6801.00000000,14942.05000000,2334.99000000,9464.71000000,263.32000000
2012/4/18,Wednesday,13032.75000000,8030.37000000,12128.89000000,5745.29000000,3240.29000000,6723.03000000,14580.15000000,2380.85000000,9667.26000000,266.22000000
2012/4/19,Thursday,12964.10000000,7995.92000000,12153.69000000,5744.55000000,3174.02000000,6671.22000000,14287.27000000,2378.63000000,9588.38000000,265.58000000
2012/4/20,Friday,13029.26000000,8025.53000000,12147.28000000,5772.15000000,3188.58000000,6750.12000000,14401.78000000,2406.86000000,9561.36000000,261.84000000
2012/4/21,Saturday,,,,,,,,,,
2012/4/22,Sunday,,,,,,,,,,
2012/4/23,Monday,12927.17000000,7940.74000000,11988.95000000,5665.57000000,3098.37000000,6523.00000000,13849.55000000,2388.59000000,9542.17000000,261.66000000
2012/4/24,Tuesday,13001.56000000,7988.02000000,11980.10000000,5709.49000000,3169.32000000,6590.41000000,14192.77000000,2388.83000000,9468.04000000,260.76000000
2012/4/25,Wednesday,13090.72000000,8070.78000000,12111.06000000,5718.89000000,3233.46000000,6704.50000000,14606.43000000,2406.81000000,9561.01000000,260.82000000
2012/4/26,Thursday,13204.62000000,8123.07000000,12145.85000000,5748.72000000,3229.32000000,6739.90000000,14509.96000000,2404.70000000,9561.83000000,261.51000000
2012/4/27,Friday,13228.31000000,8151.91000000,12237.75000000,5777.11000000,3266.27000000,6801.32000000,14778.90000000,2396.32000000,9520.89000000,263.43000000
2012/4/28,Saturday,,,,,,,,,,
2012/4/29,Sunday,,,,,,,,,,
2012/4/30,Monday,13213.63000000,8119.07000000,12292.69000000,5737.78000000,3212.80000000,6761.19000000,14592.59000000,,,264.35000000
2012/5/1,Tuesday,13279.32000000,8164.04000000,12332.79000000,5812.23000000,,,,,9350.95000000,
2012/5/2,Wednesday,13268.57000000,8124.33000000,12230.12000000,5758.11000000,3226.33000000,6704.50000000,14213.17000000,2438.44000000,9380.25000000,266.61000000
2012/5/3,Thursday,13206.59000000,8049.89000000,12014.90000000,5766.55000000,3223.36000000,6694.44000000,14118.13000000,2440.08000000,,266.05000000
2012/5/4,Friday,13038.27000000,7933.30000000,11871.23000000,5655.06000000,3161.97000000,6561.47000000,13918.57000000,2452.01000000,,264.40000000
2012/5/5,Saturday,,,,,,,,,,
2012/5/6,Sunday,,,,,,,,,,
2012/5/7,Monday,13008.53000000,7948.77000000,11860.66000000,,3214.22000000,6569.48000000,14275.35000000,2451.95000000,9119.14000000,259.73000000
2012/5/8,Tuesday,12932.09000000,7887.26000000,11704.74000000,5554.55000000,3124.80000000,6444.74000000,13936.70000000,2448.88000000,9181.65000000,261.12000000
2012/5/9,Wednesday,12835.06000000,7820.26000000,11675.01000000,5530.05000000,3118.65000000,6475.31000000,13771.82000000,2408.59000000,9045.06000000,258.79000000
2012/5/10,Thursday,12855.04000000,7852.75000000,11736.17000000,5543.95000000,3130.17000000,6518.00000000,14004.94000000,2410.23000000,9009.65000000,257.89000000
2012/5/11,Friday,12820.60000000,7815.89000000,11694.67000000,5575.52000000,3129.77000000,6579.93000000,14045.35000000,2394.98000000,8953.31000000,254.00000000
2012/5/12,Saturday,,,,,,,,,,
2012/5/13,Sunday,,,,,,,,,,
2012/5/14,Monday,12695.35000000,7705.45000000,11488.53000000,5465.52000000,3057.99000000,6451.97000000,13660.87000000,2380.73000000,8973.84000000,254.11000000
2012/5/15,Tuesday,12632.00000000,7635.81000000,11343.05000000,5437.62000000,3039.27000000,6401.06000000,13311.36000000,2374.84000000,8900.74000000,252.32000000
2012/5/16,Wednesday,12598.55000000,7592.82000000,11326.08000000,5405.25000000,3048.67000000,6384.26000000,13283.55000000,2346.19000000,8801.17000000,243.93000000
2012/5/17,Thursday,12442.49000000,7480.43000000,11330.68000000,5338.38000000,3011.99000000,6308.96000000,13089.26000000,2378.89000000,8876.59000000,244.48000000
2012/5/18,Friday,12369.38000000,7427.74000000,11280.64000000,5267.62000000,3008.00000000,6271.22000000,13048.90000000,2344.52000000,8611.31000000,235.85000000
2012/5/19,Saturday,,,,,,,,,,
2012/5/20,Sunday,,,,,,,,,,
2012/5/21,Monday,12504.48000000,7542.98000000,,5304.48000000,3027.15000000,6331.04000000,13012.04000000,2348.30000000,8633.89000000,238.62000000
2012/5/22,Tuesday,12502.81000000,7542.58000000,11451.78000000,5403.28000000,3084.09000000,6432.60000000,13456.03000000,2373.31000000,8729.29000000,242.66000000
2012/5/23,Wednesday,12496.15000000,7540.90000000,11564.80000000,5266.41000000,3003.27000000,6285.75000000,12960.87000000,2363.44000000,8556.60000000,239.76000000
2012/5/24,Thursday,12529.75000000,7552.36000000,11566.07000000,5350.05000000,3038.25000000,6315.89000000,13107.80000000,2350.97000000,8563.38000000,240.51000000
2012/5/25,Friday,12454.83000000,7534.33000000,11576.47000000,5351.53000000,3047.94000000,6339.94000000,13154.80000000,2333.55000000,8580.39000000,241.60000000
2012/5/26,Saturday,,,,,,,,,,
2012/5/27,Sunday,,,,,,,,,,
2012/5/28,Monday,,,11566.15000000,5356.34000000,3042.97000000,6323.19000000,13057.26000000,2361.37000000,8593.15000000,
2012/5/29,Tuesday,12580.69000000,7615.04000000,11609.30000000,5391.14000000,3084.70000000,6396.84000000,13107.13000000,2389.64000000,8657.08000000,245.26000000
2012/5/30,Wednesday,12419.86000000,7471.40000000,11433.22000000,5297.28000000,3015.58000000,6280.80000000,12872.58000000,2384.67000000,8633.19000000,244.68000000
2012/5/31,Thursday,12393.45000000,7463.96000000,11513.21000000,5320.86000000,3017.01000000,6264.38000000,12873.84000000,2372.23000000,8542.73000000,244.05000000
2012/6/1,Friday,12118.57000000,7292.23000000,11361.20000000,5260.19000000,2950.47000000,6050.29000000,12739.98000000,2373.44000000,8440.25000000,242.98000000
2012/6/2,Saturday,,,,,,,,,,
2012/6/3,Sunday,,,,,,,,,,
2012/6/4,Monday,12101.46000000,7285.53000000,11335.77000000,,2954.49000000,5978.23000000,12891.96000000,2308.55000000,8295.63000000,236.30000000
2012/6/5,Tuesday,12127.95000000,7338.63000000,11507.71000000,,2986.10000000,5969.40000000,12973.66000000,2311.92000000,8382.00000000,238.79000000
2012/6/6,Wednesday,12414.79000000,7517.46000000,11633.40000000,5384.11000000,3058.44000000,6093.99000000,13427.15000000,2309.56000000,8533.53000000,
2012/6/7,Thursday,12460.96000000,7519.83000000,11592.12000000,5447.79000000,3071.16000000,6144.22000000,13545.32000000,2293.13000000,8639.72000000,245.51000000
2012/6/8,Friday,12554.20000000,7553.77000000,11500.63000000,5435.08000000,3051.69000000,6130.82000000,13445.46000000,2281.45000000,8459.26000000,243.69000000
2012/6/9,Saturday,,,,,,,,,,
2012/6/10,Sunday,,,,,,,,,,
2012/6/11,Monday,12411.23000000,7459.27000000,11401.78000000,5432.37000000,3042.76000000,6141.05000000,13070.66000000,2305.86000000,8624.90000000,248.30000000
2012/6/12,Tuesday,12573.80000000,7557.82000000,11497.30000000,5473.74000000,3046.91000000,6161.24000000,12979.69000000,2289.79000000,8536.72000000,246.43000000
2012/6/13,Wednesday,12496.38000000,7506.42000000,11497.87000000,5483.81000000,3030.04000000,6152.49000000,12894.80000000,2318.92000000,8587.84000000,247.08000000
2012/6/14,Thursday,12651.91000000,7582.83000000,11466.42000000,5467.05000000,3032.45000000,6138.61000000,13084.62000000,2295.95000000,8568.89000000,248.62000000
2012/6/15,Friday,12767.17000000,7664.27000000,11524.90000000,5478.81000000,3087.62000000,6229.41000000,13390.69000000,2306.85000000,8569.32000000,246.57000000
2012/6/16,Saturday,,,,,,,,,,
2012/6/17,Sunday,,,,,,,,,,
2012/6/18,Monday,12741.82000000,7662.29000000,11601.13000000,5491.09000000,3066.19000000,6248.20000000,13009.63000000,2316.05000000,8721.02000000,251.37000000
2012/6/19,Tuesday,12837.33000000,7766.26000000,11788.36000000,5586.31000000,3117.92000000,6363.36000000,13445.46000000,2300.80000000,8655.87000000,251.31000000
2012/6/20,Wednesday,12824.39000000,7757.92000000,11759.34000000,5622.29000000,3126.52000000,6392.13000000,13732.16000000,2292.88000000,8752.31000000,252.92000000
2012/6/21,Thursday,12573.57000000,7566.11000000,11408.32000000,5566.36000000,3114.22000000,6343.13000000,13751.63000000,2260.88000000,8824.07000000,250.46000000
2012/6/22,Friday,12640.78000000,7616.59000000,11435.54000000,5513.69000000,3090.90000000,6263.25000000,13662.80000000,,8798.35000000,244.15000000
2012/6/23,Saturday,,,,,,,,,,
2012/6/24,Sunday,,,,,,,,,,
2012/6/25,Monday,12502.66000000,7491.87000000,11330.39000000,5450.65000000,3021.64000000,6132.39000000,13113.78000000,2224.11000000,8734.62000000,240.75000000
2012/6/26,Tuesday,12534.67000000,7527.09000000,11334.42000000,5446.96000000,3012.71000000,6136.69000000,12968.18000000,2222.07000000,8663.99000000,239.68000000
2012/6/27,Wednesday,12627.01000000,7598.05000000,11410.94000000,5523.92000000,3063.12000000,6228.99000000,13302.77000000,2216.93000000,8730.49000000,239.85000000
2012/6/28,Thursday,12602.26000000,7597.52000000,11424.70000000,5493.06000000,3051.68000000,6149.91000000,13391.79000000,2195.84000000,8874.11000000,239.98000000
2012/6/29,Friday,12880.09000000,7801.84000000,11596.56000000,5571.15000000,3196.65000000,6416.28000000,14274.37000000,2225.43000000,9006.78000000,244.90000000
2012/6/30,Saturday,,,,,,,,,,
2012/7/1,Sunday,,,,,,,,,,
2012/7/2,Monday,12871.39000000,7832.23000000,,5640.64000000,3240.20000000,6496.08000000,14308.79000000,2226.11000000,9003.48000000,244.46000000
2012/7/3,Tuesday,12943.82000000,7901.67000000,11848.75000000,5687.73000000,3271.20000000,6578.21000000,14494.41000000,2229.19000000,9066.59000000,246.80000000
2012/7/4,Wednesday,,,11913.87000000,5684.47000000,3267.75000000,6564.80000000,14381.20000000,2227.32000000,9104.17000000,247.76000000
2012/7/5,Thursday,12896.67000000,7837.78000000,11816.91000000,5692.63000000,3229.36000000,6535.56000000,14088.74000000,2201.35000000,9079.80000000,247.67000000
2012/7/6,Friday,12772.47000000,7756.62000000,11659.65000000,5662.63000000,3168.79000000,6410.11000000,13732.07000000,2223.58000000,9020.75000000,245.07000000
2012/7/7,Saturday,,,,,,,,,,
2012/7/8,Sunday,,,,,,,,,,
2012/7/9,Monday,12736.29000000,7736.34000000,11634.67000000,5627.33000000,3156.80000000,6387.57000000,13812.65000000,2170.81000000,8896.88000000,241.73000000
2012/7/10,Tuesday,12653.12000000,7667.58000000,11512.22000000,5664.07000000,3175.41000000,6438.33000000,13868.27000000,2164.44000000,8857.73000000,240.88000000
2012/7/11,Wednesday,12604.53000000,7685.37000000,11544.64000000,5664.48000000,3157.25000000,6453.85000000,13861.42000000,2175.38000000,8851.00000000,240.34000000
2012/7/12,Thursday,12573.27000000,7638.65000000,11425.47000000,5608.25000000,3135.18000000,6419.35000000,13583.82000000,2185.49000000,8720.01000000,234.66000000
2012/7/13,Friday,12777.09000000,7758.68000000,11514.53000000,5666.13000000,3180.81000000,6557.10000000,13714.68000000,2185.90000000,8724.12000000,238.77000000
2012/7/14,Saturday,,,,,,,,,,
2012/7/15,Sunday,,,,,,,,,,
2012/7/16,Monday,12727.21000000,7743.02000000,11521.18000000,5662.43000000,3179.90000000,6565.72000000,13664.81000000,2147.96000000,,239.39000000
2012/7/17,Tuesday,12805.54000000,7794.77000000,11571.19000000,5629.09000000,3176.97000000,6577.64000000,13536.73000000,2161.19000000,8755.00000000,240.19000000
2012/7/18,Wednesday,12908.70000000,7831.09000000,11579.15000000,5685.77000000,3235.40000000,6684.42000000,13594.39000000,2169.10000000,8726.74000000,236.42000000
2012/7/19,Thursday,12943.36000000,7849.75000000,11665.70000000,5714.19000000,3263.64000000,6758.39000000,13666.49000000,2184.84000000,8795.55000000,240.44000000
2012/7/20,Friday,12822.57000000,7759.59000000,11622.91000000,5651.77000000,3193.89000000,6630.02000000,13067.22000000,2168.64000000,8669.87000000,240.35000000
2012/7/21,Saturday,,,,,,,,,,
2012/7/22,Sunday,,,,,,,,,,
2012/7/23,Monday,12721.46000000,7670.54000000,11545.54000000,5533.87000000,3101.53000000,6419.33000000,12706.36000000,2141.40000000,8508.32000000,235.75000000
2012/7/24,Tuesday,12617.32000000,7590.62000000,11466.95000000,5499.23000000,3074.68000000,6390.41000000,12362.51000000,2146.59000000,8488.09000000,236.65000000
2012/7/25,Wednesday,12676.05000000,7607.57000000,11492.51000000,5498.32000000,3081.74000000,6406.52000000,12506.74000000,2136.15000000,8365.90000000,233.49000000
2012/7/26,Thursday,12887.93000000,7754.51000000,11639.75000000,5573.16000000,3207.12000000,6582.96000000,13210.04000000,2126.00000000,8443.10000000,235.33000000
2012/7/27,Friday,13075.66000000,7912.16000000,11766.36000000,5627.21000000,3280.19000000,6689.40000000,13596.88000000,2128.76000000,8566.64000000,242.23000000
2012/7/28,Saturday,,,,,,,,,,
2012/7/29,Sunday,,,,,,,,,,
2012/7/30,Monday,13073.01000000,7911.05000000,11757.88000000,5693.63000000,3320.71000000,6774.06000000,13978.04000000,2109.91000000,8635.44000000,244.58000000
2012/7/31,Tuesday,13008.68000000,7863.94000000,11664.71000000,5635.28000000,3291.66000000,6772.26000000,13890.99000000,2103.63000000,8695.06000000,250.08000000
2012/8/1,Wednesday,12976.13000000,7841.33000000,11618.53000000,5712.82000000,3321.56000000,6754.46000000,13928.59000000,2123.36000000,8641.85000000,249.60000000
2012/8/2,Thursday,12878.88000000,7765.60000000,11506.50000000,5662.30000000,3232.46000000,6606.09000000,13282.55000000,2111.18000000,8653.18000000,247.90000000
2012/8/3,Friday,13096.17000000,7939.55000000,11662.59000000,5787.28000000,3374.19000000,6865.66000000,14124.89000000,2132.80000000,8555.11000000,244.81000000
2012/8/4,Saturday,,,,,,,,,,
2012/8/5,Sunday,,,,,,,,,,
2012/8/6,Monday,13117.51000000,7964.10000000,,5808.77000000,3401.56000000,6918.72000000,14342.03000000,2154.92000000,8726.29000000,250.36000000
